starttime	seconds	ctime	dtime	ttime	wait
Wed Feb 19 20:47:10 2014	1392835630	0	164	164	140
Wed Feb 19 20:47:10 2014	1392835630	0	164	164	151
Wed Feb 19 20:47:10 2014	1392835630	0	164	164	164
Wed Feb 19 20:47:10 2014	1392835630	0	164	164	159
Wed Feb 19 20:47:09 2014	1392835629	0	165	165	129
Wed Feb 19 20:47:09 2014	1392835629	0	165	165	147
Wed Feb 19 20:47:10 2014	1392835630	0	165	165	164
Wed Feb 19 20:47:09 2014	1392835629	0	165	165	149
Wed Feb 19 20:47:10 2014	1392835630	0	165	165	152
Wed Feb 19 20:47:10 2014	1392835630	0	165	165	120
Wed Feb 19 20:47:11 2014	1392835631	0	166	166	149
Wed Feb 19 20:47:11 2014	1392835631	0	166	166	134
Wed Feb 19 20:47:10 2014	1392835630	0	166	166	165
Wed Feb 19 20:47:09 2014	1392835629	0	166	166	161
Wed Feb 19 20:47:10 2014	1392835630	0	166	166	109
Wed Feb 19 20:47:09 2014	1392835629	0	166	166	165
Wed Feb 19 20:47:11 2014	1392835631	0	166	166	125
Wed Feb 19 20:47:11 2014	1392835631	0	166	166	159
Wed Feb 19 20:47:10 2014	1392835630	0	167	167	145
Wed Feb 19 20:47:10 2014	1392835630	0	167	167	148
Wed Feb 19 20:47:09 2014	1392835629	0	167	167	166
Wed Feb 19 20:47:10 2014	1392835630	0	167	167	148
Wed Feb 19 20:47:11 2014	1392835631	0	167	167	137
Wed Feb 19 20:47:11 2014	1392835631	0	167	167	145
Wed Feb 19 20:47:11 2014	1392835631	0	168	168	160
Wed Feb 19 20:47:11 2014	1392835631	0	168	168	144
Wed Feb 19 20:47:11 2014	1392835631	0	168	168	167
Wed Feb 19 20:47:10 2014	1392835630	0	168	168	150
Wed Feb 19 20:47:10 2014	1392835630	0	168	168	165
Wed Feb 19 20:47:09 2014	1392835629	0	168	168	136
Wed Feb 19 20:47:10 2014	1392835630	0	169	169	157
Wed Feb 19 20:47:10 2014	1392835630	0	169	169	161
Wed Feb 19 20:47:09 2014	1392835629	0	169	169	166
Wed Feb 19 20:47:10 2014	1392835630	0	169	169	151
Wed Feb 19 20:47:10 2014	1392835630	0	170	170	133
Wed Feb 19 20:47:10 2014	1392835630	0	170	170	143
Wed Feb 19 20:47:10 2014	1392835630	0	170	170	161
Wed Feb 19 20:47:11 2014	1392835631	0	170	170	170
Wed Feb 19 20:47:10 2014	1392835630	0	170	171	157
Wed Feb 19 20:47:10 2014	1392835630	0	171	171	161
Wed Feb 19 20:47:10 2014	1392835630	0	171	171	161
Wed Feb 19 20:47:10 2014	1392835630	0	171	171	155
Wed Feb 19 20:47:10 2014	1392835630	0	171	171	137
Wed Feb 19 20:47:09 2014	1392835629	0	171	171	156
Wed Feb 19 20:47:09 2014	1392835629	0	172	172	166
Wed Feb 19 20:47:10 2014	1392835630	0	172	172	165
Wed Feb 19 20:47:10 2014	1392835630	0	172	172	167
Wed Feb 19 20:47:10 2014	1392835630	0	172	172	164
Wed Feb 19 20:47:10 2014	1392835630	0	172	172	157
Wed Feb 19 20:47:10 2014	1392835630	0	172	172	163
Wed Feb 19 20:47:10 2014	1392835630	0	172	172	164
Wed Feb 19 20:47:10 2014	1392835630	0	173	173	157
Wed Feb 19 20:47:10 2014	1392835630	0	174	174	148
Wed Feb 19 20:47:10 2014	1392835630	0	174	174	143
Wed Feb 19 20:47:10 2014	1392835630	0	176	176	167
Wed Feb 19 20:47:09 2014	1392835629	0	176	176	151
